Player,Ball lands,Ball hit from ,Stroke Type,Ball hit to ,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
DP,Z3,Z12,FT,Z10,In,,,,,,
F,Z10,Z13,BS,Z10,In,,,,,,
DP,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z10,BT,Z7,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,Long,Unforced,Yes,Yes,,,
F,,Z12,S,Z1,In,,,,,,
DP,Z1,Z11,FS,Z9,In,,,,,,
F,Z9,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z11,FT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,-,-,-,No Hit,Forced,,Yes,Yes,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z5,Net,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z9,FT,Z10,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FL,Z12,Long,Unforced,,Yes,,,
DP,,Z12,S,Z3,Long,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,BT,Z4,In,,,,,,
F,Z4,Z9,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z5,Net,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z3,In,,,,,,
DP,Z3,Z8,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,IN,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BL ,Z7,In,,,,,,
DP,Z7,Z11,FT,Z3,In,,,,,,
F,Z3,Z8,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z14,In,,,,,,
DP,Z14,Z14,BT,Z5,In,,,,,,
F,Z5,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z11,Long,Forced,,Yes,,,
DP,,Z12,S,Z3,Long,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z8,BS,Z13,In,,,,,,
DP,Z13,Z13,FT,Z3,Net,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,In,,,,,,
DP,Z5,Z10,FT,Z14,In,,,,,,
F,Z14,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z6,In,,,,,,
DP,Z6,Z10,BT,Z14,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z3,In,,,,,,
DP,Z3,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z9,IN,,,,,,
F,Z9,Z13,BS,Z10,In,,,,,,
DP,Z10,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z2,In,,,,,,
DP,Z2,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FL,Z12,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,Let,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z4,IN,,,,,,
DP,Z4,Z13,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z10,BS,Z10,In,,,,,,
F,Z10,Z14,FT,Z11,In,,,,,,
DP,Z11,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z2,In,,,,,,
DP,Z2,Z2,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z13,S,Z5,Out,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,FT,Z13,In,,,,,,
F,Z13,Z13,BL ,Z11,Long,Unforced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z5,In,,,,,,
DP,Z5,Z14,BS,Z6,In,,,,,,
F,Z6,Z6,BV,Z2,In,,,,,,
DP,Z2,Z2,FT,Z10,In,,,,,,
F,Z10,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,Wide,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BT,Z4,In,,,,,,
F,Z4,Z10,BS,Z7,In,,,,,,
DP,Z7,Z11,FT,Z5,Net,Unforced,,Yes,,,
F,,Z12,S,Z2,Long,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z11,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,BS,Z8,In,,,,,,
DP,Z8,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,FT,Z14,Out,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z11,Out,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,-,-,-,No Hit,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z19,Net,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z4,Net,Forced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z9,In,,,,,,
DP,Z9,Z9,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z4,Net,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,BT,Z8,Net,Unforced,,Yes,,,
DP,,Z12,S,Z2,Net,Unforced,,,,,
DP,,Z12,S,Z3,Net,Unforced,Yes,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,-,-,-,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z1,Wide,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z5,In,,,,,,
F,Z5,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,IN,,,,,,
F,Z9,Z13,FT,Z14,In,,,,,,
DP,Z14,Z14,BT,Z13,in,,,,,,
F,Z13,Z13,BT,Z13,In,,,,,,
DP,Z13,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,FT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FS,Z5,In,,,,,,
F,Z5,Z5,FO,Z9,In,,,,,,
DP,Z9,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z11,Wide,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z8,FL,Z13,Long,Forced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z4,In,,,,,,
DP,Z4,Z10,BT,Z5,IN,,,,,,
F,Z5,Z14,BS,Z1,In,,,,,,
DP,Z1,Z1,FV,Z3,In,,,,,,
F,Z3,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z4,In,,,,,,
F,Z4,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,FT,Z4,In,,,,,,
F,Z4,Z4,BS,Z8,In,,,,,,
DP,Z8,Z11,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z5,In,,,,,,
DP,Z5,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z14,In,,,,,,
DP,Z14,Z14,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z13,In,,,,,,
F,Z13,Z13,BS,Z4,In,,,,,,
DP,Z4,Z9,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,Net,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z1,Wide,Unforced,,Yes,,,
F,,Z13,S,Z4,Long,Unforced,,,,,
F,,Z13,S,Z6,Wide,Unforced,Yes,Yes,,,
F,,Z12,S,Z2,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z8,In,,,,,,
F,Z8,Z8,FT,Z3,In,,,,,,
DP,Z3,Z12,FT,Z5,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z13,BS,Z10,In,,,,,,
F,Z10,Z14,FT,Z5,in,,,,,,
DP,Z5,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z2,In,,,,,,
DP,Z2,Z12,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z11,In,,,,,,
F,Z11,Z11,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z9,Net,Unforced,,Yes,Yes,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z11,BS,Z3,In,,,,,,
DP,Z3,Z7,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z14,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z5,Net,Unforced,,Yes,,,
DP,,Z12,S,Z2,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z8,BS,Z4,In,,,,,,
DP,Z4,Z9,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z10,BT,Z7,In,,,,,,
F,Z7,Z12,FS,Z18,In,,,,,,
DP,Z18,Z6,BT,Z5,In,,,,,,
F,Z5,-,-,-,No HIt,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,Net,Unforced,,Yes,Yes,,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,FT,Z10,Net,Unforced,,Yes,,,
F,,Z13,S,Z4,long,unforced,,,,,
F,,Z13,S,Z6,In,,,,,,
DP,Z6,Z10,BS,Z6,Out,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,in,,,,,,
DP,Z5,Z14,BS,Z3,In,,,,,,
F,Z3,Z8,FS,Z6,In,,,,,,
DP,Z6,Z5,BL ,Z13,In,,,,,,
F,Z13,Z13,FL,Z13,Long,Forced,,Yes,,,
F,,Z12,S,Z2,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,FT,Z3,IN,,,,,,
F,Z3,Z8,FT,Z11,In,,,,,,
DP,Z11,Z11,FT,Z10,In,,,,,,
F,Z10,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z13,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z6,In,,,,,,
F,Z6,Z6,BV,Z7,In,,,,,,
DP,Z7,Z11,FT,Z10,In,,,,,,
F,Z10,-,-,-,No HIt,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,Net,Unforced,,Yes,,,
DP,,Z13,S,Z4,Net,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z9,BS,Z12,IN,,,,,,
DP,Z12,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BL ,Z9,In,,,,,,
DP,Z9,Z10,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z10,Wide,Forced,,Yes,,,
DP,,Z13,S,Z4,Net,Unforced,,,,,
DP,,Z13,S,Z5,IN,,,,,,
F,Z5,Z10,BS,Z10,IN,,,,,,
DP,Z10,Z10,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z12,Long,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z3,Net,Forced,,Yes,Yes,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z3,Long,Unforced,Yes,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z4,IN,,,,,,
DP,Z4,Z13,BS,Z9,In,,,,,,
F,Z9,Z9,FT,Z7,In,,,,,,
DP,Z7,Z11,FS,Z13,in,,,,,,
F,Z13,Z13,FO,Z7,IN,,,,,,
DP,Z7,Z11,FS,Z13,Long,Forced,,Yes,,,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,BT,Z13,In,,,,,,
F,Z13,Z13,FS,Z14,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,-,-,-,No Hit ,Forced,,Yes,,,
F,,Z12,S,Z3,Wide,Unforced,,,,,
F,,Z12,S,Z3,IN,,,,,,
DP,Z3,Z12,BT,Z9,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z10,FT,Z7,In,,,,,,
F,Z7,Z12,FS,Z5,In,,,,,,
DP,Z5,Z5,FT,Z11,Wide,Unforced,,Yes,Yes,,
DP,,Z12,S,Z2,IN,,,,,,
F,Z2,Z11,FT,Z10,In,,,,,,
DP,Z10,Z13,BT,Z10,IN,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z13,Long,Unforced,,Yes,,,
F,,Z12,S,Z3,Wide,Unforced,,,,,
F,,Z12,S,Z2,in,,,,,,
DP,Z2,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z5,In,,,,,,
DP,Z5,Z14,BS,Z10,In,,,,,,
F,Z10,Z14,FT,Z1,In,,,,,,
DP,Z1,Z11,FS,Z3,In,,,,,,
F,Z3,Z3,FO,Z10,In,,,,,,
DP,Z10,Z14,BL ,Z13,Long,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z13,In,,,,,,
DP,Z13,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,FT,Z13,Long,Unforced,,Yes,,,
DP,,Z12,S,Z3,Long,Unforced,,,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z7,BS,Z10,In,,,,,,
DP,Z10,Z13,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z8,In,,,,,,
F,Z8,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
DP,Z7,Z12,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z13,In,,,,,,
DP,Z13,Z13,BT,Z14,In,,,,,,
F,Z14,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z7,In,,,,,,
DP,Z7,Z7,FT,Z7,Net,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z11,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,Long,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z12,In,,,,,,
F,Z12,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z5,In,,,,,,
DP,Z5,Z6,BT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,FT,Z5,In,,,,,,
DP,Z5,Z14,BT,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z11,In,,,,,,
F,Z11,Z11,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z4,In,,,,,,
DP,Z4,Z9,FT,Z11,In,,,,,,
F,Z11,Z11,FS,Z9,In,,,,,,
DP,Z9,Z9,FO,Z14,Long,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z14,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,Long,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BS,Z10,In,,,,,,
DP,Z10,Z10,FT,Z10,In,,,,,,
F,Z10,-,-,-,No Hit ,Forced,,Yes,Yes,Yes,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z13,BS,Z2,In,,,,,,
F,Z2,Z7,FT,Z7,in,,,,,,
DP,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,Out,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,In,,,,,,
F,Z10,Z10,BS,Z8,In,,,,,,
DP,Z8,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z13,Long,Unforced,,Yes,Yes,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z13,Long,Forced,,Yes,,,
DP,,Z13,S,Z4,Long,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z11,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z14,Long,Unforced,,Yes,,,
DP,,Z12,S,Z3,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z9,Long,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z5,Net,Unforced,,Yes,Yes,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,In,,,,,,
F,Z10,Z10,BS,Z9,Net,Unforced,,Yes,,,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z7,Wide,Forced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BS,Z5,In,,,,,,
F,Z5,Z10,BS,Z5,Net,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z9,In,,,,,,
F,Z9,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z2,In,,,,,,
F,Z2,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,BT,Z10,In,,,,,,
F,Z10,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z14,BT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BS,Z5,In,,,,,,
F,Z5,Z5,FO,Z10,In,,,,,,
DP,Z10,-,-,-,No Hit,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,Z5,Net,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,BS,Z4,In,,,,,,
DP,Z5,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,BS,Z7,In,,,,,,
DP,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,Wide,Unforced,,,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,Wide,Unforced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z2,In,,,,,,
F,Z2,Z11,FT,Z8,In,,,,,,
DP,Z8,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z3,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z13,Long,Forced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,BS,Z9,In,,,,,,
DP,Z9,Z13,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z4,Net,Forced,,Yes,,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
